Winorloose;Schwierigkeitsgrad;Anzahl.der.Wörter;Anzahl.der.Bilder;Vollständige.Beschreibung;Views;Likes;Kommentare;Follower;Following;Anzahl.der.Projekte;Contest;Project_page;User_page
1;3;5555;25;1;4515;10;0;11;1;2;https://www.hackster.io/contests/sigfoxuniversities;https://www.hackster.io/107383/logifox-the-end-of-e-waste-has-arrived-9e6182;https://www.hackster.io/luis-roda-sanchez
0;3;5523;19;1;8387;38;45;204;0;29;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/gusgonnet/the-minimalist-thermostat-bb0410;https://www.hackster.io/gusgonnet
0;3;5436;18;1;2561;11;0;1;0;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/keith-caskey/dooreo-the-alexa-powered-automatic-door-opener-31a4ca;https://www.hackster.io/keith-caskey
1;3;5431;14;1;14699;45;4;20;0;6;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/bastiaan-slee/coffee-machine-amazon-alexa-raspberry-pi-cbc613;https://www.hackster.io/bastiaan-slee
0;3;5329;22;0;442;9;1;1;0;1;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/dante1811/fun-size-uruk-hai-armor-8c3b4c;https://www.hackster.io/dante1811
1;3;5247;11;1;1539;15;0;0;0;2;https://www.hackster.io/contests/Hexiwear;https://www.hackster.io/kenny-huang/hexicomm-3d014b;https://www.hackster.io/kenny-huang
0;3;5212;22;1;2464;10;1;1;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/theparticleguy/alexa-powered-arduino-kitchen-assistant-d481d8;https://www.hackster.io/theparticleguy
0;3;5072;22;1;12889;65;4;31;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/anand/be-ready-to-replace-conventional-switches-2b659f;https://www.hackster.io/anand
1;3;5051;14;1;24295;121;23;85;6;15;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/darian-johnson/mystic-mirror-389f08;https://www.hackster.io/darian-johnson
0;3;5049;20;0;7541;26;6;41;1;18;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/TinamousSteve/boff-alexa-enabled-open-smart-fan-9e5453;https://www.hackster.io/TinamousSteve
0;3;5042;9;1;724;4;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/mim/coffee-bird-615c63;https://www.hackster.io/mim_Armand
0;3;5012;15;0;722;4;0;7;4;4;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/scifiswapnil/ivy-suite-a-home-automation-kit-for-artik-cloud-60bf7e;https://www.hackster.io/scifiswapnil
0;3;4988;16;0;1272;10;5;229;24;35;https://www.hackster.io/contests/KinetisFlexIO;https://www.hackster.io/taifur/flexio-based-smart-helmet-82efe9;https://www.hackster.io/taifur
0;3;4971;45;1;1182;6;0;18;2;15;https://www.hackster.io/contests/Helium;https://www.hackster.io/Jade7272/helium-air-quality-sensor-f92730;https://www.hackster.io/Jade7272
1;3;4964;14;1;2693;28;0;85;6;15;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/darian-johnson/scent-terrific-smart-candle-d8c68a;https://www.hackster.io/darian-johnson
0;3;4936;3;1;3189;16;4;42;0;10;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/brandmooffin/android-things-remote-led-74ab28;https://www.hackster.io/brandmooffin
0;3;4875;31;1;1375;2;3;49;4;18;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/user462411/medicine-reminder-raspberry-pi-alexa-voice-and-hexiwear-ea15e1;https://www.hackster.io/user462411
0;3;4872;28;1;349;3;0;41;0;12;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/salahuddin/continuous-patients-monitoring-system-for-icu-unit-f8a1fb;https://www.hackster.io/salahuddin
1;3;4802;30;1;10485;55;2;94;6;27;https://www.hackster.io/contests/wiznet;https://www.hackster.io/Nyceane/ai-vision-iot-171325;https://www.hackster.io/Nyceane
0;3;4802;30;1;10485;55;2;94;6;27;https://www.hackster.io/contests/Helium;https://www.hackster.io/Nyceane/ai-vision-iot-171325;https://www.hackster.io/Nyceane
0;3;4786;17;1;2085;8;0;8;1;2;https://www.hackster.io/contests/onion;https://www.hackster.io/radio-energy-11/helping-the-disabled-and-chronic-patients-battle-the-heat-4dbdaa;https://www.hackster.io/radio-energy-11
1;3;4711;38;1;14194;88;5;20;0;2;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/veggiebenz/voice-controlled-drone-with-raspi-amazon-echo-and-3dr-iris-c9fd2a;https://www.hackster.io/veggiebenz
1;3;4697;14;1;1680;16;4;56;3;15;https://www.hackster.io/contests/Hexiwear;https://www.hackster.io/daveclarke/talking-ibreathe-breathalyzer-hexiware-60370e;https://www.hackster.io/daveclarke
0;3;4681;27;1;346;4;0;4;0;2;https://www.hackster.io/contests/wiznet;https://www.hackster.io/hamzakhalidonline/robo-hazel-using-arduino-and-wiznet-s2e-4e555c;https://www.hackster.io/hamzakhalidonline
0;3;4658;32;1;12524;36;14;15;3;5;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/adithya-tg/alexa-based-smart-home-monitoring-e36b7f;https://www.hackster.io/adithya-tg
0;3;4658;32;1;12524;36;14;15;3;5;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/adithya-tg/alexa-based-smart-home-monitoring-e36b7f;https://www.hackster.io/adithya-tg
1;3;4654;18;1;7660;47;1;12;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/memeka/baby-nap-night-activity-program-aa5ab0;https://www.hackster.io/memeka
1;3;4629;18;1;210;5;0;31;0;13;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/mhanuel/smart-kitchen-knob-oven-controller-powered-by-infineon-bdf54b;https://www.hackster.io/mhanuel
0;3;4603;48;1;2111;8;2;6;1;3;https://www.hackster.io/contests/hologram;https://www.hackster.io/72811/media-content-wi-fi-hotspot-with-gps-tracker-4bd496;https://www.hackster.io/jayakarthigeyan
1;3;4592;20;0;2456;31;7;54;5;10;https://www.hackster.io/contests/RealtimeAT&TIoTStarterKit;https://www.hackster.io/kayakpete/snowmelt-system-monitor-be4a01;https://www.hackster.io/kayakpete
0;3;4582;17;1;6278;26;3;37;0;6;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/asadzia/azure-stream-analytics-saving-lives-840e00;https://www.hackster.io/asadzia
1;3;4582;17;1;6278;26;3;37;0;6;https://www.hackster.io/contests/AzureEnterpriseIoT;https://www.hackster.io/asadzia/azure-stream-analytics-saving-lives-840e00;https://www.hackster.io/asadzia
0;3;4543;12;0;1174;4;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/Joster/sputnik-spotlight-261795;https://www.hackster.io/Joster
0;3;4507;2;0;202;2;0;0;0;1;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/enrich-your-thoughts/trialsguider-a02c99;https://www.hackster.io/Chennu
1;3;4476;14;1;4587;14;3;30;0;12;https://www.hackster.io/contests/DRS;https://www.hackster.io/terren/javawatch-your-coffee-bean-guardian-807ef7;https://www.hackster.io/terren
0;3;4347;23;0;5981;10;0;38;0;10;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/keithmitchell/mkr1000-rgb-strip-controller-a2fddd;https://www.hackster.io/keithmitchell
1;3;4333;24;1;20937;46;7;46;4;10;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/JiongShi/a-fall-detection-system-based-on-arduino-windows-and-azure-2c03cf;https://www.hackster.io/JiongShi
1;3;4314;19;0;1539;14;0;23;4;6;https://www.hackster.io/contests/arduino-automation-robotics;https://www.hackster.io/gabogiraldo/smart-crops-implementing-iot-in-conventional-agriculture-3674a6;https://www.hackster.io/gabogiraldo
0;3;4314;19;0;1539;14;0;23;4;6;https://www.hackster.io/contests/Helium;https://www.hackster.io/gabogiraldo/smart-crops-implementing-iot-in-conventional-agriculture-3674a6;https://www.hackster.io/gabogiraldo
0;3;4273;39;1;14223;110;20;21;1;3;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/johann-reyes/droid-my-mirror-a-smart-mirror-with-alexa-integration-a28927;https://www.hackster.io/johann-reyes
1;3;4262;14;1;1277;11;1;31;0;13;https://www.hackster.io/contests/Helium;https://www.hackster.io/mhanuel/atom-ready-smart-iot-sensor-node-4f85cb;https://www.hackster.io/mhanuel
1;3;4201;40;1;1448;21;3;6;1;3;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/jayakarthigeyan/smart-lock-internet-connected-door-lock-with-door-bell-66cd73;https://www.hackster.io/jayakarthigeyan
0;3;4145;26;0;14728;89;19;229;24;35;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/taifur/intelligent-door-lock-f9b7c3;https://www.hackster.io/taifur
0;3;4145;26;0;14728;89;19;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/intelligent-door-lock-f9b7c3;https://www.hackster.io/taifur
0;3;4100;37;1;313;3;0;18;2;15;https://www.hackster.io/contests/netduino;https://www.hackster.io/Jade7272/netduino-environmental-sensor-project-b7677e;https://www.hackster.io/Jade7272
0;3;4066;28;1;2184;10;1;3;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/WebGeeks/amazon-alexa-powered-wireless-speakers-e52d65;https://www.hackster.io/WebGeeks
1;3;4064;20;1;3077;12;2;9;3;2;https://www.hackster.io/contests/arduino-mkrfox1200;https://www.hackster.io/celia-garrido-hidalgo/fox-advisor-90d4aa;https://www.hackster.io/celia-garrido-hidalgo
0;3;4028;10;1;6583;28;6;13;0;4;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/xelfer/nick-s-house-echo-pi-weather-b08dde;https://www.hackster.io/xelfer
0;3;4020;14;1;1155;12;0;166;2;21;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/rogue-squadron-leader/use-the-force-biofeedback-heart-monitor-with-particle-5876e0;https://www.hackster.io/pjdecarlo
0;3;3998;12;1;11055;131;23;11;0;2;https://www.hackster.io/contests/ti-intern-design-challenge-2015;https://www.hackster.io/team-tinterns/smartwindow-bc9ff3;https://www.hackster.io/brycearden
1;3;3991;14;1;4983;24;2;30;0;12;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/terren/roxie-the-voice-activated-pitching-machine-94e4f2;https://www.hackster.io/terren
0;3;3942;11;1;1544;8;0;35;0;11;https://www.hackster.io/contests/WalaBot;https://www.hackster.io/Abysmal/traffic-control-with-walabot-6dfe7a;https://www.hackster.io/Abysmal
0;3;3888;9;0;2786;14;1;166;2;21;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/pjdecarlo/cryptocurrency-node-cluster-with-k8s-on-raspberry-pi-696933;https://www.hackster.io/pjdecarlo
0;3;3866;32;1;4580;25;12;16;0;5;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/SURESH_V_S/iot-based-garden-automation-and-monitoring-system-6b38bb;https://www.hackster.io/SURESH_V_S
0;3;3816;16;0;55;1;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/leohernan/my-remote-home-596cc7;https://www.hackster.io/leohernan
0;3;3813;12;1;1082;9;0;16;1;10;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/dreamteam/gym-bud-with-fitbit-alexa-and-rpi-development-platform-a180c8;https://www.hackster.io/daquilnp
0;3;3813;12;1;1082;9;0;16;1;10;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/dreamteam/gym-bud-with-fitbit-alexa-and-rpi-development-platform-a180c8;https://www.hackster.io/daquilnp
1;3;3802;9;1;5990;43;2;13;1;2;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/jonmendenhall/walabot-and-mobile-app-controlled-3d-printed-cars-8d376a;https://www.hackster.io/jonmendenhall
0;3;3738;12;0;857;12;1;41;1;18;https://www.hackster.io/contests/particle;https://www.hackster.io/TinamousSteve/roll-pole-the-internet-of-toilet-paper-19eb81;https://www.hackster.io/TinamousSteve
0;3;3727;21;1;279;4;0;4;1;3;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/sainath-komakula/smart-vendy-power-by-mediatek-smart-7688-duo-76e819;https://www.hackster.io/sainath-komakula
0;3;3718;20;1;2856;17;2;21;0;4;https://www.hackster.io/contests/hologram;https://www.hackster.io/LuisLabMO/remote-home-monitoring-with-hologram-nova-32e5e8;https://www.hackster.io/LuisLabMO
1;3;3681;5;1;1010;2;0;7;0;5;https://www.hackster.io/contests/arduino-holiday-contest;https://www.hackster.io/bowenfeng/iot-santa-tracker-on-colorful-world-map-095fe3;https://www.hackster.io/bowenfeng
0;3;3619;12;1;2689;11;0;19;0;30;https://www.hackster.io/contests/WalaBot;https://www.hackster.io/funguypro/see-through-buildings-with-a-drone-6d9519;https://www.hackster.io/FunguyPro
1;3;3597;19;0;5843;23;10;4;1;1;https://www.hackster.io/contests/sigfoxuniversities;https://www.hackster.io/kmutt-thailand-students-in-training-period-at-esiee-amiens-france/smart-waste-bin-e70fb1;https://www.hackster.io/kwanchanok-rodwang
0;3;3589;17;1;18582;45;16;13;0;4;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/xelfer/time-machine-a079fa;https://www.hackster.io/xelfer
1;3;3552;10;0;3901;47;2;2;0;1;https://www.hackster.io/contests/SeeedEarthDay;https://www.hackster.io/vijay-raghav-varada/dual-axial-flux-generator-wind-turbine-cebf17;https://www.hackster.io/vijay-raghav-varada
0;3;3506;8;0;6649;36;3;5;3;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/quodcertamine/nerf-alexa-home-defense-turrent-a50dd1;https://www.hackster.io/nick-engmann
0;3;3492;34;1;2956;17;0;229;24;35;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/taifur/smart-plug-b653f2;https://www.hackster.io/taifur
0;3;3492;34;1;2956;17;0;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/smart-plug-b653f2;https://www.hackster.io/taifur
1;3;3487;8;1;844;9;0;30;0;12;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/terren/making-alexa-your-personal-beer-connoisseur-7f1410;https://www.hackster.io/terren
1;3;3486;27;0;2860;22;0;7;0;1;https://www.hackster.io/contests/arduino-automation-robotics;https://www.hackster.io/TotalJTM/building-a-sensor-network-for-an-18th-century-gristmill-d2f3b4;https://www.hackster.io/TotalJTM
1;3;3467;5;1;1763;7;0;2;0;2;https://www.hackster.io/contests/arduino-holiday-contest;https://www.hackster.io/programarfacil/dash-button-santa-with-arduino-mkr1000-079254;https://www.hackster.io/ldelvalle
0;3;3413;49;1;433;2;0;2;0;3;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/richard-forero/automated-flower-growing-system-396a16;https://www.hackster.io/richard-forero
1;3;3386;47;1;5415;53;5;0;0;1;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/Targus/giant-animatronics-lego-minfig-operation-game-89cb8a;https://www.hackster.io/Targus
0;3;3355;5;1;6661;33;2;85;6;15;https://www.hackster.io/contests/alexa-reinvent;https://www.hackster.io/darian-johnson/alexa-powered-automated-cat-feeder-9416d4;https://www.hackster.io/darian-johnson
0;3;3315;10;1;3176;8;5;37;0;16;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/jegatheesan/human-head-to-robot-head-364bfd;https://www.hackster.io/jegatheesan
0;3;3315;10;1;3176;8;5;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/human-head-to-robot-head-364bfd;https://www.hackster.io/jegatheesan
0;3;3308;16;1;874;5;0;15;4;8;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/skyline/smart-power-strip-aeb991;https://www.hackster.io/skyline
1;3;3287;8;1;905;11;2;7;0;5;https://www.hackster.io/contests/RealtimeAT&TIoTStarterKit;https://www.hackster.io/bowenfeng/hiking-pal-07c02d;https://www.hackster.io/bowenfeng
1;3;3276;11;0;2364;18;3;6;0;3;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/kay-lerch/morse-coder-beep-beep-beeeeeep-lessons-ddd0dd;https://www.hackster.io/kay-lerch
0;3;3272;21;1;2554;5;0;3;0;3;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/jose-cruz/home-hidroneumatic-controlled-by-esp8266-mqtt-web-app-1e85d2;https://www.hackster.io/jose-cruz
0;3;3272;21;1;2554;5;0;3;0;3;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/jose-cruz/home-hidroneumatic-controlled-by-esp8266-mqtt-web-app-1e85d2;https://www.hackster.io/jose-cruz
0;3;3254;11;1;1077;8;4;8;2;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/emmanuel-edwards/alexa-smart-socket-994ea8;https://www.hackster.io/emmanuel-edwards
1;3;3252;10;1;5642;22;0;31;0;13;https://www.hackster.io/contests/Google;https://www.hackster.io/mhanuel/industrial-iot-gateway-based-on-android-things-c680d1;https://www.hackster.io/mhanuel
0;3;3249;10;1;2797;5;1;14;2;4;https://www.hackster.io/contests/WalaBot;https://www.hackster.io/MarcelK/walabot-object-detection-4ce10f;https://www.hackster.io/MarcelK
0;3;3183;11;0;4885;20;6;7;0;3;https://www.hackster.io/contests/hologram;https://www.hackster.io/frostedfocus/the-fireman-is-never-late-again-f48488;https://www.hackster.io/Frostedfocus
0;3;3160;10;1;29141;76;10;89;0;7;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/arjun/waran-home-automation-e84a26;https://www.hackster.io/arjun
1;3;3159;26;1;167;3;0;18;2;15;https://www.hackster.io/contests/netduino;https://www.hackster.io/Jade7272/netduino-connected-appliance-shield-ca42d1;https://www.hackster.io/Jade7272
1;3;3128;15;1;48909;111;42;34;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/mmackes/pool-controller-8dfa69;https://www.hackster.io/mmackes
1;3;3110;19;1;859;8;6;46;4;10;https://www.hackster.io/contests/SeeedEarthDay;https://www.hackster.io/JiongShi/csense-campus-environmental-surveillance-system-d12772;https://www.hackster.io/JiongShi
0;3;3085;6;1;7832;18;2;2;0;1;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/karagad/tertiarm-3d-printed-robot-arm-b4a1e8;https://www.hackster.io/karagad
1;3;3063;30;1;1460;11;0;5;1;1;https://www.hackster.io/contests/wiznet;https://www.hackster.io/gmk/ethernet-connected-cnc-mill-or-other-machines-d0607a;https://www.hackster.io/gmk
0;3;3055;14;1;2900;34;18;0;0;1;https://www.hackster.io/contests/KinetisFlexIO;https://www.hackster.io/inakizi/frdm-k82f-camera-based-parking-assistant-9dfa6f;https://www.hackster.io/inakizi
0;3;3032;8;1;1168;8;2;17;0;7;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/home_skillet/alexa-where-are-my-keys-aa0e82;https://www.hackster.io/terry-rodriguez
1;3;3012;8;1;760;6;0;7;0;5;https://www.hackster.io/contests/Infineon;https://www.hackster.io/bowenfeng/upfit-workout-tracker-1a527d;https://www.hackster.io/bowenfeng
0;3;2978;10;1;18208;76;5;118;7;12;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/rishabhbanga/complete-home-automation-system-with-azure-and-voice-assistance-8aa5fd;https://www.hackster.io/rishabhbanga
0;3;2962;21;1;636;7;2;9;1;6;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/madhurgupta10/room-service-alexa-please-get-rid-of-all-my-remotes-33b68e;https://www.hackster.io/madhurgupta10
